measure_id,oid,measure_name,value,value_label,measure_date,device_name,event_id,event_variable,event_operator,event_reference_value
190826245,0,networkAvailability,0.0,0,2024-07-01 00:05:37,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190833360,0,networkAvailability,0.0,0,2024-07-01 00:11:48,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190840372,0,networkAvailability,0.0,0,2024-07-01 00:19:00,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190847576,0,networkAvailability,0.0,0,2024-07-01 00:25:33,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190854645,0,networkAvailability,0.0,0,2024-07-01 00:31:40,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190861632,0,networkAvailability,0.0,0,2024-07-01 00:38:20,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190868967,0,networkAvailability,0.0,0,2024-07-01 00:45:18,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190876097,0,networkAvailability,0.0,0,2024-07-01 00:51:22,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190883081,0,networkAvailability,0.0,0,2024-07-01 00:58:18,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190890423,0,networkAvailability,0.0,0,2024-07-01 01:05:22,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190897569,0,networkAvailability,0.0,0,2024-07-01 01:11:27,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190904635,0,networkAvailability,0.0,0,2024-07-01 01:18:26,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190911784,0,networkAvailability,0.0,0,2024-07-01 01:25:17,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190918928,0,networkAvailability,0.0,0,2024-07-01 01:31:20,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190925981,0,networkAvailability,0.0,0,2024-07-01 01:37:59,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190933066,0,networkAvailability,0.0,0,2024-07-01 01:44:37,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190940257,0,networkAvailability,0.0,0,2024-07-01 01:50:55,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190947240,0,networkAvailability,0.0,0,2024-07-01 01:57:21,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190954459,0,networkAvailability,0.0,0,2024-07-01 02:04:25,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190961712,0,networkAvailability,0.0,0,2024-07-01 02:10:52,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190968711,0,networkAvailability,0.0,0,2024-07-01 02:16:52,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190975760,0,networkAvailability,0.0,0,2024-07-01 02:23:41,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190983131,0,networkAvailability,0.0,0,2024-07-01 02:30:25,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190990193,0,networkAvailability,0.0,0,2024-07-01 02:36:39,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
190997156,0,networkAvailability,0.0,0,2024-07-01 02:43:13,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191004558,0,networkAvailability,0.0,0,2024-07-01 02:50:18,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191011605,0,networkAvailability,0.0,0,2024-07-01 02:56:22,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191018692,0,networkAvailability,0.0,0,2024-07-01 03:03:24,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191025966,0,networkAvailability,0.0,0,2024-07-01 03:10:23,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191033049,0,networkAvailability,0.0,0,2024-07-01 03:16:24,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191040075,0,networkAvailability,0.0,0,2024-07-01 03:22:47,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191047150,0,networkAvailability,0.0,0,2024-07-01 03:29:26,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191054462,0,networkAvailability,0.0,0,2024-07-01 03:35:55,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191061368,0,networkAvailability,0.0,0,2024-07-01 03:42:13,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191068535,0,networkAvailability,0.0,0,2024-07-01 03:48:47,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191075801,0,networkAvailability,0.0,0,2024-07-01 03:55:19,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191082955,0,networkAvailability,0.0,0,2024-07-01 04:01:20,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191089903,0,networkAvailability,0.0,0,2024-07-01 04:07:48,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191097021,0,networkAvailability,0.0,0,2024-07-01 04:14:27,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191104287,0,networkAvailability,0.0,0,2024-07-01 04:20:55,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191111235,0,networkAvailability,0.0,0,2024-07-01 04:27:20,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191118326,0,networkAvailability,0.0,0,2024-07-01 04:34:15,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191125633,0,networkAvailability,0.0,0,2024-07-01 04:40:41,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191132791,0,networkAvailability,0.0,0,2024-07-01 04:46:48,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191139825,0,networkAvailability,0.0,0,2024-07-01 04:53:52,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191147090,0,networkAvailability,0.0,0,2024-07-01 05:00:32,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191154156,0,networkAvailability,0.0,0,2024-07-01 05:06:40,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191161187,0,networkAvailability,0.0,0,2024-07-01 05:13:16,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191168339,0,networkAvailability,0.0,0,2024-07-01 05:20:09,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191175518,0,networkAvailability,0.0,0,2024-07-01 05:26:18,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191182698,0,networkAvailability,0.0,0,2024-07-01 05:32:57,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191189735,0,networkAvailability,0.0,0,2024-07-01 05:39:33,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191196981,0,networkAvailability,0.0,0,2024-07-01 05:46:00,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191203883,0,networkAvailability,0.0,0,2024-07-01 05:52:19,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191211034,0,networkAvailability,0.0,0,2024-07-01 05:58:47,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191218421,0,networkAvailability,0.0,0,2024-07-01 06:05:21,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
191225527,0,networkAvailability,0.0,0,2024-07-01 06:11:23,Caserta Vecchia - Deejay - Elenos,93894,local,not equal,1.0
